year,month,component,question number,answer,text,screenshot_path
2021,s,22,13,B,13  An  excess  of  calcium  carbonate  reacts  with  dilute  hydrochloric  acid.  The  volume  of carbon dioxide  produced  is  measured  at  regular  time  intervals.  The  results  are  shown  as experiment 1. 6 The experiment is repeated with only one change to the reaction conditions. The results are shown as experiment 2. volume of CO2 experiment 2 experiment 1 time Which change is made in experiment 2? A  The concentration of the acid is increased. B  The volume of acid is increased. C  The mass of calcium carbonate is increased. D  The calcium carbonate is powdered.,2021/summer/component22/q13
2021,s,22,14,C,14  When sulfur is heated it undergoes a ......1...... change as it melts. Further heating causes the sulfur to undergo a ......2...... change and form sulfur dioxide. Which words complete gaps 1 and 2? A B C D 1 chemical chemical physical physical 2 chemical physical chemical physical,2021/summer/component22/q14
2021,s,22,15,C,,
2021,s,22,16,D,,
2021,s,22,17,B,,
2021,s,22,18,B,,
2021,s,22,19,D,,
2021,s,22,20,C,20  The equation shows the reaction between hydrogen and oxygen. 2 H–H  +  O=O    2 H–O–H 9 21  Burning fossil fuels releases sulfur dioxide which leads to acid rain. Which ion in the rain water causes it to be acidic? A  H+ C  O2– B  OH– D  SO4 2–,2021/summer/component22/q20
2021,s,22,21,A,,
2021,s,22,22,C,"22  Which statement about the trends shown by the elements of Period 3 in the Periodic Table is not [Turn over 23  The diagram shows the positions of elements E, F, G and H in the Periodic Table. 10 G H E F Which statements about elements E, F, G and H are correct? 1  E has a higher density than F. 2  E has a higher melting point than F. 3  G has a darker colour than H. 4  G has a lower melting point than H. A  1 and 3 B  1 and 4 C  2 and 3 D  2 and 4",2021/summer/component22/q22
2021,s,22,23,D,,
2021,s,22,24,A,"24  When aqueous iodine is added to a solution of vanadium ions, V2+, the V2+ ions each lose one electron. Which property of transition elements is shown by this reaction? A  Transition elements have variable oxidation states. B  Transition elements form a stable 1+ ion. C  Transition elements are oxidising agents. D  Transition elements can act as catalysts.",2021/summer/component22/q24
2021,s,22,25,D,25  A piece of aluminium is dropped into dilute hydrochloric acid. No immediate reaction is observed. Which statement explains this observation? A  Aluminium does not neutralise acids. B  Aluminium is a non-metal so does not react with acids. C  Aluminium is below hydrogen in the reactivity series. D  Aluminium is covered in an unreactive oxide layer.,2021/summer/component22/q25
2021,s,22,26,C,,
2021,s,22,27,C,,
2021,s,22,28,B,"28  Mild steel consists mostly of iron. Mild steel can be prevented from rusting by a process called Copper is not a very strong metal, however if it is mixed with a suitable metal a strong alloy called brass is produced. Which statement is correct? A  Copper corrodes very quickly when wet and brass does not. B  Copper is mixed with zinc to produce brass. C  Galvanising mild steel changes it from a pure metal into an alloy. D  When a steel object is galvanised this means it is coated with a thin layer of tin.",2021/summer/component22/q28
2021,s,22,29,C,29  Water is used for the irrigation of crops and for drinking water. For which uses must water be chlorinated? A B C D irrigation drinking (cid:22) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:22) (cid:26) [Turn over,2021/summer/component22/q29
2021,s,22,30,B,,
2021,s,22,31,A,,
2021,s,22,32,C,,
2021,s,22,33,B,"33  The equations represent two reactions, P and Q, of lime (calcium oxide). P  CaO  +  SiO2    CaSiO3 Q  CaO  +  SO2    CaSO3 In which processes do the reactions occur? A B C D P extraction of iron extraction of iron flue gas desulfurisation flue gas desulfurisation Q extraction of iron flue gas desulfurisation extraction of iron flue gas desulfurisation",2021/summer/component22/q33
2021,s,22,34,D,"34  Which statement about ethanol is not correct? 13 A  Ethanol can be made by fermentation. B  Ethanol is oxidised to make ethanoic acid. C  Ethanol reacts with oxygen exothermically, making it a good fuel. D  Ethanol reacts with propanoic acid to make propyl ethanoate.",2021/summer/component22/q34
2021,s,22,35,A,35  Which pair of formulae represents two alkanes? A  CH4 and C8H18 B  C2H6 and C5H8 C  C3H6 and C5H12 D  C10H8 and C4H8,2021/summer/component22/q35
2021,s,22,36,A,"36  Which statement about alkanes is correct? A  They burn in oxygen. B  They contain carbon, hydrogen and oxygen atoms. C  They contain double bonds. D  They contain ionic bonds.",2021/summer/component22/q36
2021,s,22,37,C,,
2021,s,22,38,C,,
2021,s,22,39,B,,
2021,s,22,40,D,40  Which substance is a natural polymer? A  ethene B  Terylene C  nylon D  protein 15,2021/summer/component22/q40
2021,s,23,1,C,"1  A gas is released at point P in the apparatus shown. P damp universal indicator paper Which gas turns the damp universal indicator paper red most quickly? A  ammonia, NH3 B  chlorine, Cl 2 C  hydrogen chloride, HCl D  sulfur dioxide, SO2",2021/summer/component23/q1
2021,s,23,2,B,2  A 1 cm3 sample of substance X is taken. This is sample 1. Sample 2 contains more particles in the 1 cm3 than sample 1. Which process caused this increase in the number of particles in 1 cm3? A  boiling of liquid X B  condensation of gaseous X C  evaporation of liquid X D  sublimation of solid X,2021/summer/component23/q2
2021,s,23,3,D,3  Which statement about paper chromatography is correct? X is then converted to a different physical state and a 1 cm3 sample is taken. This is sample 2. A  A solvent is needed to dissolve the paper. B  Paper chromatography separates mixtures of solvents. C  The solvent should cover the baseline. D  The baseline should be drawn in pencil.,2021/summer/component23/q3
2021,s,23,4,A,4  Element X has 7 protons. Element Y has 8 more protons than X. Which statement about element Y is correct? A  Y has more electron shells than X. B  Y has more electrons in its outer shell than X. C  Y is in a different group of the Periodic Table from X. D  Y is in the same period of the Periodic Table as X.,2021/summer/component23/q4
2021,s,23,5,A,"5  A covalent molecule Q contains only six shared electrons. 3 What is Q? A  ammonia, NH3 B  chlorine, Cl 2 C  methane, CH4 D  water, H2O",2021/summer/component23/q5
2021,s,23,6,D,6  Which statement explains why metals are malleable? A  The atoms release electrons to become cations. B  The electrons are free to move. C  The electrons and the cations are attracted to each other. D  The layers of ions can slide over each other.,2021/summer/component23/q6
2021,s,23,7,B,7  Which statement about isotopes of the same element is correct? A  They have different numbers of electrons. B  They have different numbers of neutrons. C  They have different numbers of protons. D  They have the same mass number.,2021/summer/component23/q7
2021,s,23,8,B,8  The element silicon has the same structure as diamond. Which statement about silicon is correct? A  Every silicon atom is bonded to three other atoms only. B  Silicon has a high melting point. C  Silicon is a good conductor of electricity. D  Silicon is used as a lubricant.,2021/summer/component23/q8
2021,s,23,9,B,"9  Three ionic compounds of vanadium have the formulae V2O, VCl 2 and V2O3. What is the charge on the vanadium ion in each compound? A B C D V2O +1 +1 +2 +2 VCl 2 –2 +2 –2 +2 V2O3 +2 +3 +2 +3 [Turn over",2021/summer/component23/q9
2021,s,23,10,A,"10  In separate experiments, electricity was passed through concentrated aqueous sodium chloride 4 and molten lead(II) bromide. What would happen in both experiments? A  A halogen would be formed at the anode. B  A metal would be formed at the cathode. C  Hydrogen would be formed at the anode. D  Hydrogen would be formed at the cathode.",2021/summer/component23/q10
2021,s,23,11,C,11  The equation for the decomposition of calcium carbonate is shown. CaCO3    CaO  +  CO2 What mass of calcium oxide is produced when 10 g of calcium carbonate is heated? A  4.4 g D  10.0 g B  5.0 g C  5.6 g,2021/summer/component23/q11
2021,s,23,12,B,"12  Gas syringe X contains 100 cm3 of hydrogen bromide gas, HBr. Gas syringe Y contains 100 cm3 of carbon dioxide gas. The volume of each gas is measured at room temperature and pressure. Which statement is correct? A  The mass of HBr is less than the mass of CO2. B  The number of molecules of HBr equals the number of molecules of CO2. C  The gas in syringe X contains more atoms than the gas in syringe Y. D  The number of moles of HBr is more than the number of moles of CO2.",2021/summer/component23/q12
2021,s,23,13,C,13  Which simple cell produces the most electrical energy? A 5 zinc iron magnesium V C V zinc key V = voltmeter B V D V magnesium copper iron copper,2021/summer/component23/q13
2021,s,23,14,C,14  When sulfur is heated it undergoes a ......1...... change as it melts. Further heating causes the sulfur to undergo a ......2...... change and form sulfur dioxide. Which words complete gaps 1 and 2? A B C D 1 chemical chemical physical physical 2 chemical physical chemical physical [Turn over 6,2021/summer/component23/q14
2021,s,23,15,C,,
2021,s,23,16,D,,
2021,s,23,17,C,,
2021,s,23,18,B,,
2021,s,23,19,B,19  Aqueous solutions of sodium sulfate and barium chloride are mixed. Na2SO4(aq)  +  BaCl 2(aq)    BaSO4(s)  +  2NaCl (aq) Which process is used to separate a sample of barium sulfate from the reaction mixture? A  precipitation B C  evaporation D  distillation filtration [Turn over 8,2021/summer/component23/q19
2021,s,23,20,C,20  Information about element J is shown. ● ● ● ● Its atoms have four electrons in their outer shell. It is a non-metal. Its oxide has a macromolecular structure. It has a high melting point. What is J? A  beryllium B  carbon C  silicon D  sulfur,2021/summer/component23/q20
2021,s,23,21,C,21  Which property is shown by transition elements? low density low melting point A B C  variable oxidation state D  white compounds,2021/summer/component23/q21
2021,s,23,22,D,"22  Helium and neon exist as monoatomic gases at room temperature and pressure. statement 1  Helium and neon have eight electrons in their outer shell. statement 2  Helium and neon are unreactive. Which option is correct? A  Statement 1 and statement 2 are incorrect. B  Statement 1 is correct and explains statement 2. C  Statement 1 is correct, but does not explain statement 2. D  Statement 1 is incorrect, but statement 2 is correct.",2021/summer/component23/q22
2021,s,23,23,C,,
2021,s,23,24,A,,
2021,s,23,25,C,25  Some metal nitrates and carbonates decompose when heated strongly. Metal Q has a nitrate that decomposes to give a salt and a colourless gas only. The carbonate of metal Q does not decompose when heated with a Bunsen burner. What is metal Q? A  calcium B  copper C  sodium D  zinc,2021/summer/component23/q25
2021,s,23,26,B,26  Which compounds are released by the extraction of zinc from zinc blende and by respiration? A B C D extraction of zinc CO2 and SO2 CO2 and SO2 CO2 only CO2 only respiration CO2 only CO2 and H2O CO2 only CO2 and H2O [Turn over,2021/summer/component23/q26
2021,s,23,27,D,27  Which gas is an air pollutant that causes acid rain? 10 A  argon B  carbon monoxide C  methane D  nitrogen dioxide,2021/summer/component23/q27
2021,s,23,28,B,,
2021,s,23,29,D,,
2021,s,23,30,D,,
2021,s,23,31,B,,
2021,s,23,32,D,,
2021,s,23,33,D,33  Which statement about calcium carbonate is correct? A B C D It is made by the thermal decomposition of limestone. It is used to neutralise alkaline soils. It is a reactant in the test for carbon dioxide. It is used to remove impurities in iron extraction. [Turn over H CH H H C H H C H H C H H 1 H C H 3 H C H H C H H H H CH H C H CH H,2021/summer/component23/q33
2021,s,23,34,A,34  Ethanol is reacted with acidified potassium manganate(VII). Which row describes the type of reaction and the type of organic compound formed? 12 A B C D type of reaction organic compound oxidation oxidation dehydration dehydration carboxylic acid alkene carboxylic acid alkene,2021/summer/component23/q34
2021,s,23,35,A,,
2021,s,23,36,A,,
2021,s,23,37,B,37  How much hydrogen is needed to react completely with 0.02 moles of butene to make butane? 13 A  0.24 dm3 B  0.48 dm3 C  0.96 dm3 D  1.20 dm3,2021/summer/component23/q37
2021,s,23,38,A,38  What  is  an  advantage  of  the  fermentation  process  for  producing  ethanol  compared  with  the catalytic addition of steam to ethene? A  Fermentation requires less heat energy. B  Ethanol from fermentation needs to be distilled. C  Raw materials for fermentation are non-renewable. D  The fermentation process is carried out in batches rather than continuously.,2021/summer/component23/q38
2021,s,23,39,B,39  The structure of a synthetic polymer is shown. O O O C C N H C N H O C N H O C N H The structure shows that it is a ......1...... . It is formed by ......2...... polymerisation. Which words complete gaps 1 and 2? A B C D 1 2 polyamide polyamide polyester polyester addition condensation addition condensation,2021/summer/component23/q39
