year,month,component,question number,text,screenshot_path
2021,m,22,25,25  Which  row  gives  the  approximate  speeds  at  which  ultraviolet  waves  travel  in  air  and  in  a vacuum? 10 speed in air m / s 340 340 3.0  108 3.0  108 speed in a vacuum m / s 3.0  108 340 340 3.0  108 26  The diagram represents a sound wave. A B C D A B C D What are the names of the parts of the sound wave labelled X and Y? X Y X Y amplitude compression rarefaction wavelength wavelength rarefaction amplitude compression,screenshots/physics/2021/march/component22/q25
2021,m,22,27,27  The speed of sound is different in different states of matter. The speed of sound in liquid water is 1500 m / s. Which row correctly compares the speed of sound in ice and the speed of sound in water vapour with the speed of sound in water? A B C D speed of sound in ice m / s speed of sound in steam m / s less than 1500 less than 1500 more than 1500 more than 1500 less than 1500 more than 1500 less than 1500 more than 1500,screenshots/physics/2021/march/component22/q27
2021,m,22,28,"28  Three methods to demagnetise a magnet are suggested. The magnet is in an east-west direction. 11 1  hitting the magnet repeatedly with a hammer 2  heating the magnet until red hot 3  withdrawing the magnet from a coil which has a direct current (d.c.) in it Which methods demagnetise the magnet? A  1, 2 and 3 B  1 and 2 only  C  1 and 3 only  D  2 and 3 only 29  Three cores of different metals P, Q and R are placed inside identical coils of wire. At least one of the metals is non-magnetic. The cores are held above some iron nails. The three diagrams show what happens when there is a current in the coils. coil core P + – + – Q R + – iron nails The three diagrams below show what happens when the current is then switched off. + – + – + – P Q R Which core metals are magnetic? A  P only B  R only C  P and Q D  Q and R [Turn over",screenshots/physics/2021/march/component22/q28
2021,m,22,30,"30  Two  uncharged  metal  spheres  X  and  Y  rest  on  insulating  stands  and  touch  each  other.  A negatively charged plastic rod is brought near to sphere X. 12 metal spheres X Y negatively charged rod – – – – – – insulating stand insulating stand Using the insulating stand, sphere Y is moved away from sphere X. What are the signs and the relative magnitudes of the charges induced on X and Y? charge on X charge on Y relative magnitudes of charges A B C D A B C D negative negative positive positive negative positive negative positive equal different equal different",screenshots/physics/2021/march/component22/q30
2021,m,22,31,31  Which two changes to a metal wire both decrease its resistance? length of wire cross-sectional area of wire decrease decrease increase increase decrease increase decrease increase 32  There is a current I in a resistor of resistance R for a time t. The potential difference across the resistor is V. Which equation gives the energy E transferred by the resistor? A  E = IR B  E = IV C  E = IRt D  E = IVt,screenshots/physics/2021/march/component22/q31
2021,m,22,33,"33  A  resistor  R  is  connected  in  parallel  with  an  8.0   resistor.  The  resistance  of  this  combination 13 is 4.0 . R 8.0 Ω What is the resistance of resistor R? A  0.50  B  2.0  34  A student designs a circuit to use as a dimmer switch for a lamp. C  4.0  D  8.0  X Y What happens to the brightness of the lamp and the potential difference (p.d.) across the lamp, when the slider is moved from X to Y? A B C D brightness of lamp p.d. across the lamp decreases decreases increases increases decreases increases decreases increases [Turn over",screenshots/physics/2021/march/component22/q33
2021,m,22,35,35  The circuit shown contains two gates. P 14 Q Which truth table describes the operation of the circuit? A Q R B Q R P P C Q R P R D Q R P 0 0 1 1 0 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 1 0 1 0 1 1 0 1 1,screenshots/physics/2021/march/component22/q35
2021,m,22,36,36  The diagram shows an electromagnet near a coil of wire connected to a voltmeter. The reading on the voltmeter is zero. electromagnet coil soft iron switch + – V The switch is closed. The electromagnet magnetises quickly. What happens to the reading on the voltmeter? A B C D It keeps increasing. It quickly increases and stays at maximum. It quickly increases and then decreases. It stays on zero.,screenshots/physics/2021/march/component22/q36
2021,m,22,37,37  Which graph shows the voltage output of an a.c. generator with the peaks and zeros correctly 15 labelled? A peaks zeros C peaks voltage V 0 0 voltage V 0 0 B peaks voltage V time t 0 0 time t zeros D voltage V peaks zeros time t 0 0 time t peaks zeros,screenshots/physics/2021/march/component22/q37
2021,m,22,38,"38  Three students are describing the structure of an atom. student 1  All the positively charged particles are in the nucleus. student 2  Positive electrons are in the nucleus. student 3  Negative electrons orbit around the nucleus. Which students are making a correct statement? A  1, 2 and 3 B  1 and 2 only  C  1 and 3 only  D  2 and 3 only 39  When alpha particles are incident on a thin metal foil, most of them pass through undeviated. What does this observation reveal about the nature of the atom? A  The atom has a dense nucleus. B  The atom is mostly empty space. C  The atom is very small. D  The nucleus of the atom is positively charged. [Turn over 16",screenshots/physics/2021/march/component22/q38
2021,s,21,1,1  The diagram shows a stone of irregular shape. 2 Which property of the stone can be found by lowering it into a measuring cylinder half-filled with water? A length B  mass C  volume D  weight,screenshots/physics/2021/summer/component21/q1
2021,s,21,2,2  Which row describes speed and velocity? speed velocity A B C D scalar scalar vector vector scalar vector scalar vector,screenshots/physics/2021/summer/component21/q2
2021,s,21,3,3  Four balls with different masses are dropped from the heights shown. Air resistance may be ignored. Which ball has the smallest average speed? A B 3.0 kg 2.0 m 4.0 kg 1.0 m C 2.0 kg D 1.0 kg 3.0 m 4.0 m ground,screenshots/physics/2021/summer/component21/q3
2021,s,21,4,"4  An object of mass 2.0 kg is taken from the Earth, where the gravitational field strength is 10 N / kg, to the Moon, where the gravitational field strength is 1.6 N / kg. 3 Which row is correct? weight on the Earth / N weight on the Moon / N A B C D 0.20 0.20 20 20 0.80 3.2 0.80 3.2",screenshots/physics/2021/summer/component21/q4
2021,s,21,5,5  The mass of an empty flask is 34 g. The volume of liquid added to the flask is 20 cm3. The total mass of the flask and the liquid is 50 g. What is the density of the liquid? A  0.80 g / cm3 B  1.25 g / cm3 C  2.50 g / cm3 D  4.20 g / cm3,screenshots/physics/2021/summer/component21/q5
2021,s,21,6,"6  The extension–load graph for a spring is shown. The unstretched length of the spring is 17.0 cm. extension / cm 3 2 1 0 0 1 2 3 4 load / N When an object is suspended from the spring, the length of the spring is 19.2 cm. What is the weight of the object? A  1.4 N B  1.6 N C  2.6 N D  3.0 N [Turn over",screenshots/physics/2021/summer/component21/q6
2021,s,21,7,7  A cart has a mass of 10 kg. A boy pushes on the cart horizontally with a force of 50 N. The cart accelerates at 0.50 m / s2. 4 What is the frictional force acting on the cart? A  5.0 N B  20 N C  30 N D  45 N,screenshots/physics/2021/summer/component21/q7
2021,s,21,8,8  A ball has a mass of 2.0 kg. The ball approaches a wall at a speed of 3.0 m / s and rebounds at a speed of 1.0 m / s. wall 3.0 m / s 1.0 m / s What is the impulse on the wall? B  4.0 N s A  4.0 N 9  Which situation involves no work being done and no energy being transferred? C  8.0 N D  8.0 N s A  a car skidding to a stop on a road B  a crane lifting a load C  a heavy load hanging from a strong bar D  a student dragging a big box over a rough floor,screenshots/physics/2021/summer/component21/q8
2021,s,21,10,"10  A student suggests that there are several ways of transferring energy to a small, stationary block of iron on a smooth table. He makes the following suggestions. 1  Heat it. 2  Shine light on it. 3  Pass a current through it. Which suggestions are correct? A  1 and 2 only  B  1 and 3 only  C  2 and 3 only  D  1, 2 and 3 11  An engine produces 240 kJ of energy in 2.0 minutes. What is the power output of the engine? A  2.0 kW B  120 kW C  480 kW D  28 800 kW",screenshots/physics/2021/summer/component21/q10
