year,month,component,question number,text,screenshot_path
2021,s,23,23,"23  What are possible effects of an inadequate water supply during a drought? 9 crop failure 1 2  wastage of water 3  human disease 4  death of farm animals A  1, 2 and 3 B  1 and 2 only  C  1, 3 and 4 D  3 and 4 only 24  Which statement explains why galvanising prevents iron from rusting? A  Zinc is more reactive than iron and corrodes in preference to iron. B  Zinc is more reactive than iron and loses electrons less easily than iron. C  Zinc is less reactive than iron and corrodes in preference to iron. D  Zinc is less reactive than iron and loses electrons more easily than iron.",2021/summer/component23/q23.png
2021,s,23,25,25  Some metal nitrates and carbonates decompose when heated strongly. Metal Q has a nitrate that decomposes to give a salt and a colourless gas only. The carbonate of metal Q does not decompose when heated with a Bunsen burner. What is metal Q? A  calcium B  copper C  sodium D  zinc,2021/summer/component23/q25.png
2021,s,23,26,26  Which compounds are released by the extraction of zinc from zinc blende and by respiration? A B C D extraction of zinc CO2 and SO2 CO2 and SO2 CO2 only CO2 only respiration CO2 only CO2 and H2O CO2 only CO2 and H2O [Turn over,2021/summer/component23/q26.png
2021,s,23,27,27  Which gas is an air pollutant that causes acid rain? 10 A  argon B  carbon monoxide C  methane D  nitrogen dioxide,2021/summer/component23/q27.png
2021,s,23,28,28  Ammonia is made from nitrogen and hydrogen. The equation for the reaction is shown. N2(g)  +  3H2(g) 2NH3(g) The forward reaction is exothermic. Which conditions give the greatest equilibrium yield of ammonia? temperature / C pressure / atm A B C D 200 200 500 500 15 150 15 150 A  C  +  O2    CO2 B  CaO  +  SiO2    CaSiO3 C  CO2  +  C    2CO D  4Fe  +  3O2    2Fe2O3 iron process? A B  nickel C  phosphoric acid D  vanadium(V) oxide,2021/summer/component23/q28.png
2021,s,23,29,"29  Which reaction does not occur during the extraction of iron from hematite in a blast furnace? 30  Which  substance  is  used  as  a  catalyst  in  the  manufacture  of  sulfuric  acid  by  the  Contact 31  Metal X is a good conductor of electricity and is used for electrical wiring. Metal Y is used to make an alloy which is resistant to corrosion and is used to make cutlery. 11 Metal Z is light and strong and is used in the manufacture of aircraft. What are X, Y and Z? X aluminium copper Y iron iron aluminium copper copper aluminium Z copper aluminium iron iron 32  The formulae of two compounds of manganese are MnO2 and KMnO4. In these two compounds the oxidation state of potassium is +1 and the oxidation state of oxygen is –2. What are the oxidation states of manganese in each of these two compounds? A B C D A B C D MnO2 +2 +2 +4 +4 KMnO4 +3 +7 +3 +7",2021/summer/component23/q29.png
2021,s,23,33,33  Which statement about calcium carbonate is correct? A B C D It is made by the thermal decomposition of limestone. It is used to neutralise alkaline soils. It is a reactant in the test for carbon dioxide. It is used to remove impurities in iron extraction. [Turn over H CH H H C H H C H H C H H 1 H C H 3 H C H H C H H H H CH H C H CH H,2021/summer/component23/q33.png
2021,s,23,34,34  Ethanol is reacted with acidified potassium manganate(VII). Which row describes the type of reaction and the type of organic compound formed? 12 A B C D type of reaction organic compound oxidation oxidation dehydration dehydration carboxylic acid alkene carboxylic acid alkene,2021/summer/component23/q34.png
2021,s,23,35,"35  The diagrams show the structural formulae of four compounds. H CH H H CH H C H H C H 2 C H C H CH H H C 4 H C H CH H H C H H H C H H H H Which two compounds are structural isomers? A  1 and 3 B  1 and 4 C  2 and 3 36  Which statement about alkanes is correct? D  2 and 4 A  They burn in oxygen. B  They contain carbon, hydrogen and oxygen atoms. C  They contain double bonds. D  They contain ionic bonds.",2021/summer/component23/q35.png
2021,s,23,37,37  How much hydrogen is needed to react completely with 0.02 moles of butene to make butane? 13 A  0.24 dm3 B  0.48 dm3 C  0.96 dm3 D  1.20 dm3,2021/summer/component23/q37.png
2021,s,23,38,38  What  is  an  advantage  of  the  fermentation  process  for  producing  ethanol  compared  with  the catalytic addition of steam to ethene? A  Fermentation requires less heat energy. B  Ethanol from fermentation needs to be distilled. C  Raw materials for fermentation are non-renewable. D  The fermentation process is carried out in batches rather than continuously.,2021/summer/component23/q38.png
2021,s,23,39,39  The structure of a synthetic polymer is shown. O O O C C N H C N H O C N H O C N H The structure shows that it is a ......1...... . It is formed by ......2...... polymerisation. Which words complete gaps 1 and 2? A B C D 1 2 polyamide polyamide polyester polyester addition condensation addition condensation,2021/summer/component23/q39.png
2021,s,23,40,40  Which substance is a natural polymer? A  ethene B  Terylene C  nylon D  protein 14,2021/summer/component23/q40.png
2021,s,22,1,"1  A gas is released at point P in the apparatus shown. P damp universal indicator paper Which gas turns the damp universal indicator paper red most quickly? A  ammonia, NH3 B  chlorine, Cl 2 C  hydrogen chloride, HCl D  sulfur dioxide, SO2",2021/summer/component22/q1.png
2021,s,22,2,2  A mixture of colourless compounds is separated using chromatography. Which type of reagent is used to detect these compounds after separation? A  a dehydrating agent B  a locating agent C  an oxidising agent D  a reducing agent,2021/summer/component22/q2.png
2021,s,22,3,3  Which statement about paper chromatography is correct? A  A solvent is needed to dissolve the paper. B  Paper chromatography separates mixtures of solvents. C  The solvent should cover the baseline. D  The baseline should be drawn in pencil.,2021/summer/component22/q3.png
2021,s,22,4,4  Element X has 7 protons. Element Y has 8 more protons than X. Which statement about element Y is correct? A  Y has more electron shells than X. B  Y has more electrons in its outer shell than X. C  Y is in a different group of the Periodic Table from X. D  Y is in the same period of the Periodic Table as X.,2021/summer/component22/q4.png
2021,s,22,5,"5  A covalent molecule Q contains only six shared electrons. 3 Information about four substances E, F, G and H is shown. E F G H melting point / C electrical conductivity 1710 3500 120 801 does not conduct when solid conducts when solid does not conduct conducts when molten E, F, G and H are graphite, poly(ethene), sodium chloride and silicon(IV) oxide but not in that order. What are E, F, G and H? E graphite F G H poly(ethene) silicon(IV) oxide sodium chloride graphite poly(ethene) poly(ethene) sodium chloride graphite silicon(IV) oxide graphite poly(ethene) sodium chloride silicon(IV) oxide silicon(IV) oxide sodium chloride 7  Chemical  compounds  formed  from  a  Group  I  element  and  a  Group  VII  element  contain  ionic What is Q? A  ammonia, NH3 B  chlorine, Cl 2 C  methane, CH4 D  water, H2O 6 A B C D bonds. How are the ionic bonds formed? A  Electrons are transferred from Group VII atoms to Group I atoms. B  Electrons are shared between Group I atoms and Group VII atoms. C  Electrons are lost by Group I atoms and Group VII atoms. D  Electrons are transferred from Group I atoms to Group VII atoms. [Turn over",2021/summer/component22/q5.png
2021,s,22,8,"8  Some information about particles P, Q, R and S is shown. 4 P Q R S nucleon number number of neutrons number of electrons 12 24 16 14 6 12 8 8 6 10 10 6 Which two particles are isotopes of the same element? C  Q and R A  P and Q B  P and S D  R and S",2021/summer/component22/q8.png
2021,s,22,9,9  Chlorine gas will react with iron metal. Exactly 21.3 g of chlorine reacts with 11.2 g of iron. How many iron atoms react with 30 molecules of chlorine? A  10 B  15 C  20 D  30,2021/summer/component22/q9.png
2021,s,22,10,"10  In separate experiments, electricity was passed through concentrated aqueous sodium chloride and molten lead(II) bromide. What would happen in both experiments? A  A halogen would be formed at the anode. B  A metal would be formed at the cathode. C  Hydrogen would be formed at the anode. D  Hydrogen would be formed at the cathode.",2021/summer/component22/q10.png
2021,s,22,11,11  A reaction involving aluminium is shown. Which values of x and y balance the equation? A B C D x 2 3 3 4 y 3 2 4 3 xAl  +  yO2  +  6H2O    xAl (OH)3,2021/summer/component22/q11.png
2021,s,22,12,"12  Four different fuels are used to heat a beaker of water, for the same amount of time, using the apparatus shown. 5 thermometer 200 g of water stirrer screen to reduce draughts spirit burner fuel The initial temperature of the water and the temperature after heating by the fuel are recorded. Which fuel releases the most heat energy? A B C D initial temperature / C temperature after heating / C 17 24 26 30 46 52 61 62 [Turn over",2021/summer/component22/q12.png
2021,s,22,13,13  An  excess  of  calcium  carbonate  reacts  with  dilute  hydrochloric  acid.  The  volume  of carbon dioxide  produced  is  measured  at  regular  time  intervals.  The  results  are  shown  as experiment 1. 6 The experiment is repeated with only one change to the reaction conditions. The results are shown as experiment 2. volume of CO2 experiment 2 experiment 1 time Which change is made in experiment 2? A  The concentration of the acid is increased. B  The volume of acid is increased. C  The mass of calcium carbonate is increased. D  The calcium carbonate is powdered.,2021/summer/component22/q13.png
2021,s,22,14,14  When sulfur is heated it undergoes a ......1...... change as it melts. Further heating causes the sulfur to undergo a ......2...... change and form sulfur dioxide. Which words complete gaps 1 and 2? A B C D 1 chemical chemical physical physical 2 chemical physical chemical physical,2021/summer/component22/q14.png
2021,s,22,15,"15  Four statements about the effect of increasing temperature on a reaction are shown. 7 1  The activation energy becomes lower. 2  The particles move faster. 3  There are more collisions between reacting particles per second. 4  There are more collisions which have energy greater than the activation energy. Which statements are correct? A  1, 2 and 3 B  1, 3 and 4 16  An example of a redox reaction is shown. Zn  +  Cu2+    Zn2+  +  Cu C  2, 3 and 4 D  2 and 3 only Which statement about the reaction is correct? A  Zn is the oxidising agent and it oxidises Cu2+. B  Zn is the oxidising agent and it reduces Cu2+. C  Zn is the reducing agent and it oxidises Cu2+. D  Zn is the reducing agent and it reduces Cu2+.",2021/summer/component22/q15.png
2021,s,22,17,"17  When  bismuth(III)  chloride,  BiCl 3,  reacts  with  water,  a  white  precipitate  of  bismuth(III) oxychloride, BiOCl, is formed. The equation for the reaction is shown. BiOCl (s)  +  2H+(aq)  +  2Cl –(aq) BiCl 3(aq)  +  H2O(l) The reaction is in equilibrium. Which changes cause the white precipitate to dissolve? 1  adding acid 2  adding water 3  adding sodium chloride solution A  1 and 2 only  B  1 and 3 only  C  2 and 3 only  D  1, 2 and 3 [Turn over 8 18  Element X forms an oxide, XO, that neutralises sulfuric acid. Which row describes X and XO? element X nature of oxide, XO A B C D metal metal non-metal non-metal acidic basic acidic basic",2021/summer/component22/q17.png
